"Month (MM)","Day (DD)","2022","2023","2024","2025","2026","Average Across Years"
03,18,0,9.913975,8.875869,2.6658504,-0.26217884,5.298379
03,19,0,9.641058,9.50048,2.3343225,-0.26217884,5.30342
03,20,0,9.458683,9.701815,1.878896,-0.028325548,5.252767
03,21,0,9.831503,9.406688,1.9001307,-0.028325548,5.2774987
03,22,0,9.641713,9.596071,1.9001307,-0.028325548,5.2773976
03,23,0,9.538295,9.596071,1.1497033,0.71336216,5.2493577
03,24,0,9.365659,9.631216,0.97300494,0.85726374,5.206786
03,25,0,9.365659,9.654059,0.94475615,0.86447155,5.2072363
03,26,0,9.35797,9.954394,0.676109,0.86447155,5.2132363
03,27,0,9.393171,9.909386,-0.01356303,1.41998,5.177243
03,28,0,9.790596,9.860664,-0.3198415,1.41998,5.18785
03,29,0,9.613872,9.860664,-0.3198415,1.41998,5.143669
03,30,0,9.613872,9.860664,-0.3198415,1.41998,5.143669
03,31,0,9.751444,9.856624,-0.6378662,1.7065526,5.169188
04,01,0,9.751444,9.856624,-0.6378662,1.7065526,5.169188
04,02,0,9.347732,11.124269,-2.048697,2.3711123,5.198604
04,03,0,9.281463,11.061998,-1.9860395,2.3711123,5.182133
04,04,0,9.351433,11.191652,-2.1629686,2.3711123,5.187807
04,05,0,8.897851,11.292119,-2.1629686,2.3711123,5.0995283
04,06,0,8.563895,11.292119,-1.5071396,1.6894592,5.0095835
04,07,0,8.563895,11.182463,-1.2585027,1.5334401,5.0053234
04,08,0,8.350561,11.372361,-0.121541634,0.40378803,5.001292
04,09,0,8.350561,11.507725,-0.49582285,0.65911037,5.0053935
04,10,0,8.634138,11.250546,-0.09932244,0.25959978,5.0112405
04,11,0,8.697312,11.377712,-0.21338354,0.25959978,5.03031
04,12,0,8.195303,11.808154,-0.21338354,0.25959978,5.0124183
04,13,0,8.262333,11.808154,-0.36140865,0.40854746,5.029407
04,14,0,8.262333,11.808154,-0.36140865,0.40854746,5.029407
04,15,0,8.407199,11.658742,0.045662288,0.0,5.0279007
04,16,0,8.261378,12.162164,-0.2692265,0.0,5.038579
04,17,0,8.243836,12.214982,-0.31616813,0.0,5.0356627
04,18,0,8.180453,12.117265,-0.31616813,0.0,4.9953876
04,19,0,7.9134684,12.373266,-0.31616813,0.0,4.992642
04,20,0,7.8293514,12.373266,-0.31616813,0.0,4.9716125
04,21,0,7.547175,12.959529,-0.83352906,0.0,4.918294
04,22,0,7.738696,12.758725,-0.83352906,0.0,4.915973
04,23,0,7.9150453,12.574461,-0.83352906,0.0,4.9139943
04,24,0,7.4614697,13.227358,-1.3325284,0.0,4.8390746
04,25,0,7.2691064,12.975933,-1.0590135,0.0,4.7965064
04,26,0,7.2603464,12.980902,-1.0590135,0.0,4.795559
04,27,0,7.1905456,12.980902,-1.0590135,0.0,4.7781086
04,28,0,7.22392,12.7935095,-0.89463544,0.0,4.7806983
04,29,0,7.335229,13.112446,-1.2765625,0.0,4.792778
04,30,0,7.307872,13.141283,-1.2765625,0.0,4.793148
05,01,0,7.307872,13.141283,-1.2765625,0.0,4.793148
05,02,0,7.406466,12.929827,-1.2765625,0.0,4.7649326
05,03,0,6.9648848,12.746817,-1.2765625,0.0,4.6087847
05,04,0,6.886763,12.746817,-1.2765625,0.0,4.5892544
05,05,0,6.886763,12.932532,-1.4389114,0.0,4.595096
05,06,0,7.2538147,12.287634,-1.2120882,0.0,4.5823402
05,07,0,7.1611166,12.445064,-1.2650616,0.0,4.5852795
05,08,0,7.198606,11.847527,-0.7072126,0.0,4.58473
05,09,0,7.2645626,11.60027,-0.5689105,0.0,4.573981
05,10,0,7.3302484,11.476629,-0.5689105,0.0,4.5594916
05,11,0,7.2569356,11.476629,-0.5689105,0.0,4.5411634
05,12,0,7.0096273,11.476629,-0.5689105,0.0,4.4793363
05,13,0,7.118852,11.362961,-0.5689105,0.0,4.4782257
05,14,0,7.234603,12.175947,-1.3960793,0.0,4.5036173
05,15,0,7.360339,12.06272,-1.4534405,0.0,4.492405
05,16,0,7.283503,12.165536,-1.6540399,0.0,4.44875
05,17,0,7.124307,12.260079,-1.6540399,0.0,4.4325867
05,18,0,7.172188,12.260079,-1.6540399,0.0,4.4445567
05,19,0,7.2490892,12.146257,-1.5542243,0.0,4.460281
05,20,0,7.2490892,12.269634,-1.6624092,0.0,4.4640784
05,21,0,7.4196234,12.192904,-1.7513783,0.0,4.465287
05,22,0,7.526933,11.685767,-1.5725225,0.0,4.410044
05,23,0,7.6400876,11.831115,-1.7004488,0.0,4.4426885
05,24,0,7.669403,11.698724,-1.7004488,0.0,4.416919
05,25,0,7.669403,11.698724,-1.7004488,0.0,4.416919
05,26,0,7.687434,11.749712,-1.7452995,0.0,4.422961
05,27,0,7.8214407,11.655707,-1.7847953,0.0,4.423088
05,28,0,7.7870073,11.758709,-1.8439689,0.0,4.4254365
05,29,0,7.744311,11.758499,-1.7445387,0.0,4.4395676
05,30,0,7.7089844,11.521744,-1.5504053,0.0,4.4200807
05,31,0,7.552397,11.529453,-1.5504053,0.0,4.382861
06,01,0,7.4754734,11.529453,-1.5504053,0.0,4.3636303
06,02,0,7.4834604,11.5890875,-1.6030165,0.0,4.367383
06,03,0,7.9097905,11.07936,-1.5420169,0.0,4.3617835
06,04,0,7.2206125,11.793341,-1.5420169,0.0,4.3679843
06,05,0,7.3746934,11.641046,-1.5382042,0.0,4.369384
06,06,0,7.474432,10.722058,-0.90700394,0.0,4.322372
06,07,0,7.496098,10.677143,-0.90700394,0.0,4.3165593
06,08,0,7.655927,10.677143,-0.90700394,0.0,4.356517
06,09,0,7.7660775,10.162708,-0.4442619,0.0,4.371131
06,10,0,7.7800307,9.858459,-0.1814703,0.0,4.364255
06,11,0,7.9279265,9.532963,-0.022031536,0.0,4.3597145
06,12,0,7.8340993,9.40516,0.064574674,0.0,4.3259587
06,13,0,7.989448,9.029061,0.23271047,0.0,4.3128047
06,14,0,8.106222,8.920389,0.23271047,0.0,4.3148303
06,15,0,8.184606,8.920389,0.23271047,0.0,4.3344264
06,16,0,8.233902,9.21682,-0.03933629,0.0,4.352846
06,17,0,8.233902,9.206511,-0.029900804,0.0,4.3526278
06,18,0,8.356656,8.933463,0.10714428,0.0,4.3493156
06,19,0,8.534737,8.416225,0.41410196,0.0,4.341266
06,20,0,8.605786,8.55337,0.24773352,0.0,4.3517227
06,21,0,8.75641,8.425218,0.24773352,0.0,4.3573403
06,22,0,8.908397,8.425218,0.24773352,0.0,4.395337
06,23,0,8.870866,8.523596,0.15685715,0.0,4.38783
06,24,0,8.955616,8.706723,-0.08964131,0.0,4.393174
06,25,0,8.862481,8.487465,0.19793043,0.0,4.386969
06,26,0,8.742505,8.520615,0.20504427,0.0,4.3670406
06,27,0,8.735497,8.498325,0.20504427,0.0,4.3597164
06,28,0,8.594252,8.582873,0.20504427,0.0,4.345542
06,29,0,8.594252,8.582873,0.20504427,0.0,4.345542
06,30,0,8.847303,8.582873,0.20504427,0.0,4.408805
07,01,0,8.875259,8.554992,0.20504427,0.0,4.408824
07,02,0,8.947962,8.482552,0.20504427,0.0,4.4088893
07,03,0,8.992412,8.389818,0.20504427,0.0,4.396818
07,04,0,9.003903,8.404647,0.20504427,0.0,4.4033985
07,05,0,8.900995,8.445434,0.20504427,0.0,4.387868
07,06,0,9.1001625,8.445434,0.20504427,0.0,4.43766
07,07,0,9.1001625,8.445434,0.20504427,0.0,4.43766
07,08,0,9.217728,8.668722,-0.108495444,0.0,4.4444885
07,09,0,9.264382,8.582181,-0.071567014,0.0,4.443749
07,10,0,9.344619,8.42656,-0.0015761475,0.0,4.442401
07,11,0,8.944243,8.908105,-0.42163464,0.0,4.3576784
07,12,0,9.007495,8.923912,-0.42163464,0.0,4.3774433
07,13,0,8.747434,8.923912,-0.42163464,0.0,4.3124275
07,14,0,8.794899,9.128786,-0.6085791,0.0,4.3287764
07,15,0,8.900775,8.954462,-0.5463398,0.0,4.3272243
07,16,0,8.900775,8.923759,-0.5183071,0.0,4.326557
07,17,0,8.731129,9.024389,-0.6101287,0.0,4.2863474
07,18,0,8.750636,9.137881,-0.8884501,0.0,4.2500167
07,19,0,8.830037,9.078451,-0.8884501,0.0,4.2550097
07,20,0,8.851204,9.078451,-0.8884501,0.0,4.260301
07,21,0,8.86028,9.198421,-0.9973373,0.0,4.265341
07,22,0,8.950123,9.184883,-1.066713,0.0,4.267073
07,23,0,8.928818,9.131416,-0.9988821,0.0,4.265338
07,24,0,8.888248,8.976027,-0.9116395,0.0,4.2381587
07,25,0,9.015357,8.6029415,-0.5712404,0.0,4.2617645
07,26,0,9.13233,8.434303,-0.5712404,0.0,4.248848
07,27,0,9.212227,8.434303,-0.5712404,0.0,4.2688227
07,28,0,9.485145,8.251874,-0.4036803,0.0,4.3333344
07,29,0,9.586401,7.938221,-0.2065614,0.0,4.329515
07,30,0,9.391311,8.139208,-0.21439417,0.0,4.329031
07,31,0,9.470977,8.155003,-0.27470568,0.0,4.3378186
08,01,0,9.364067,8.197428,-0.3552561,0.0,4.3015594
08,02,0,9.500303,8.081876,-0.3552561,0.0,4.3067307
08,03,0,9.694763,8.081876,-0.3552561,0.0,4.3553452
08,04,0,9.705978,8.388704,-0.6373316,0.0,4.364338
08,05,0,10.08722,7.7827525,-0.42475292,0.0,4.3613048
08,06,0,10.07978,7.154805,0.16554654,0.0,4.350033
08,07,0,10.060472,7.0621963,0.1608101,0.0,4.3208694
08,08,0,9.846563,6.941249,0.3435282,0.0,4.282835
08,09,0,9.764357,6.9846163,0.3435282,0.0,4.2731256
08,10,0,9.655543,6.9846163,0.3435282,0.0,4.245922
08,11,0,9.8540125,6.5680976,0.735719,0.0,4.2894573
08,12,0,9.930117,6.024891,1.1817305,0.0,4.2841845
08,13,0,9.938473,5.9982586,1.1994606,0.0,4.284048
08,14,0,10.130204,6.345169,0.6806443,0.0,4.2890043
08,15,0,10.130204,6.345169,0.6806443,0.0,4.2890043
08,16,0,10.155259,6.320981,0.6806443,0.0,4.2892213
08,17,0,10.418603,6.320981,0.6806443,0.0,4.3550572
08,18,0,10.209461,5.6823964,1.2890055,0.0,4.2952156
08,19,7.704001,10.411868,5.338974,1.4329363,0.0,4.9775558
08,20,7.704001,10.580849,5.324097,1.2922397,0.0,4.980237
08,21,7.779999,10.548339,5.108728,1.4580474,0.0,4.979023
08,22,7.840996,10.505283,5.0465755,1.5001873,0.0,4.978608
08,23,8.046999,10.270532,5.0694966,1.5001873,0.0,4.9774427
08,24,8.523112,10.188943,5.0694966,1.5001873,0.0,5.056348
08,25,8.456939,10.244007,4.6112294,1.9448259,0.0,5.0514
08,26,8.442781,10.306924,4.1640096,2.3241205,0.0,5.047567
08,27,8.442781,10.238456,4.228705,2.3241205,0.0,5.0468125
08,28,8.656513,10.026228,4.775776,1.785581,0.0,5.0488195
08,29,8.68523,9.953208,4.3477583,2.2039478,0.0,5.038029
08,30,8.633779,9.989659,4.3468814,2.2039478,0.0,5.0348535
08,31,8.721032,9.901387,4.3468814,2.2039478,0.0,5.03465
09,01,8.694779,9.900381,4.283086,2.2664714,0.0,5.0289435
09,02,8.679524,9.898535,4.3007917,2.2508295,0.0,5.0259366
09,03,8.679524,9.989856,4.6486106,1.826367,0.0,5.0288715
09,04,8.60935,10.199377,5.0414615,1.3180826,0.0,5.033654
09,05,8.554447,10.206498,5.573327,0.8076542,0.0,5.0283847
09,06,8.487866,10.281205,5.5485735,0.8076542,0.0,5.0250597
09,07,8.677933,10.071803,5.5485735,0.8076542,0.0,5.0211926
09,08,8.584569,10.150997,5.5485735,0.8076542,0.0,5.018358
09,09,8.570424,10.232164,5.2934647,0.9774873,0.0,5.0147085
09,10,8.570424,10.295817,5.109756,1.0955968,0.0,5.014319
09,11,8.400174,10.673209,4.8273773,1.1809237,0.0,5.016337
09,12,8.379631,10.784347,4.8756065,1.0096021,0.0,5.009837
09,13,8.567882,10.726665,4.7367687,1.0096021,0.0,5.0081835
09,14,8.95225,10.323885,4.7367687,1.0096021,0.0,5.004501
09,15,8.648137,10.621623,4.735109,1.0112026,0.0,5.0032144
09,16,8.636172,10.913599,4.562368,0.9117294,0.0,5.0047736
09,17,8.636172,10.850969,4.9197364,0.6248318,0.0,5.006342
09,18,8.717226,10.768325,4.75937,0.77886933,0.0,5.004758
09,19,8.673733,10.968966,4.7200747,0.63440067,0.0,4.999435
09,20,8.737787,10.893244,4.718335,0.63440067,0.0,4.996753
09,21,8.797182,10.824946,4.718335,0.63440067,0.0,4.9949727
09,22,8.729118,10.881009,4.6818485,0.6694768,0.0,4.9922905
09,23,8.717165,10.981243,4.6146455,0.6431655,0.0,4.991244
09,24,8.717165,11.090679,4.51159,0.6431655,0.0,4.9925203
09,25,8.773153,11.266963,4.4112496,0.52850705,0.0,4.9959745
09,26,8.725418,11.485817,4.2171335,0.5189583,0.0,4.989465
09,27,8.647345,11.229546,4.518734,0.5189583,0.0,4.982917
09,28,8.175726,11.701086,4.518734,0.5189583,0.0,4.982901
09,29,8.161679,11.701086,4.651028,0.3918876,0.0,4.9811363
09,30,8.14331,11.851635,4.3219,0.57306665,0.0,4.9779825
10,01,8.14331,12.070526,4.5738893,0.13475645,0.0,4.984496
10,02,8.14331,12.070526,4.5738893,0.13475645,0.0,4.984496
10,03,8.178011,11.694033,4.8382688,0.13475645,0.0,4.9690137
10,04,8.100606,11.258844,5.303735,0.13475645,0.0,4.959588
10,05,8.276274,11.07834,5.303735,0.13475645,0.0,4.958621
10,06,7.3776937,11.973235,5.7452264,-0.2833114,0.0,4.9625688
10,07,7.361634,11.947217,5.7971935,-0.3091271,0.0,4.9593835
10,08,7.361634,12.204612,5.685352,-0.43255892,0.0,4.963808
10,09,7.170083,12.695605,5.344415,-0.3677596,0.0,4.9684687
10,10,7.250548,12.520344,5.5759835,-0.55178857,0.0,4.9590173
10,11,7.511688,12.165332,5.637086,-0.55178857,0.0,4.9524636
10,12,7.5474334,12.125824,5.637086,-0.55178857,0.0,4.951711
10,13,7.5174785,12.141411,5.933906,-0.83043635,0.0,4.9524717
10,14,7.5485616,12.298105,5.7291245,-0.7770029,0.0,4.959758
10,15,7.5485616,12.385254,5.7873807,-0.90854424,0.0,4.96253
10,16,7.5026865,12.44342,5.6952896,-0.8312114,0.0,4.962037
10,17,7.420206,12.2726345,5.6026244,-0.6466602,0.0,4.929761
10,18,7.3468366,12.195082,5.766813,-0.6466602,0.0,4.932414
10,19,7.3643613,12.261749,5.766813,-0.6466602,0.0,4.9492526
10,20,7.440286,12.245071,5.6841087,-0.5689105,0.0,4.960111
10,21,7.507837,12.225578,5.7024665,-0.5689105,0.0,4.9733944
10,22,7.507837,12.270134,5.6605167,-0.5689105,0.0,4.9739156
10,23,7.439977,12.425572,5.387739,-0.38650146,0.0,4.973357
10,24,7.439977,12.402345,5.266555,-0.25121713,0.0,4.971532
10,25,7.353318,11.985962,5.402429,-0.25121713,0.0,4.8980985
10,26,7.2170396,12.128302,5.402429,-0.25121713,0.0,4.8993106
10,27,7.177907,12.008786,5.310583,-0.16422221,0.0,4.8666105
10,28,7.2301006,11.8799515,5.415278,-0.14852472,0.0,4.875361
10,29,7.2301006,12.029168,5.2939005,-0.16657118,0.0,4.87732
10,30,7.2499757,12.008408,4.881077,0.22638434,0.0,4.873169
10,31,7.500556,11.977215,4.963069,0.11661497,0.0,4.9114914
11,01,7.2647963,11.950261,4.963069,0.11661497,0.0,4.8589487
11,02,7.459705,11.736117,4.963069,0.11661497,0.0,4.855101
11,03,7.96272,11.626773,4.816689,0.25643113,0.0,4.932523
11,04,7.8992643,11.792021,4.73442,0.18686979,0.0,4.922515
11,05,7.8992643,11.801257,4.725768,0.18686979,0.0,4.9226317
11,06,8.054662,11.610975,4.8385167,0.105572276,0.0,4.921945
11,07,7.9757004,11.486431,4.833062,0.117397375,0.0,4.882518
11,08,8.095023,11.480192,4.7232018,0.117397375,0.0,4.8831625
11,09,7.8458977,11.405386,4.7232018,0.117397375,0.0,4.8183765
11,10,7.3397317,11.620866,4.818916,0.025976062,0.0,4.761098
11,11,6.980134,11.726782,4.723669,0.022041248,0.0,4.6905255
11,12,6.980134,11.6586275,4.830487,-0.018887984,0.0,4.690072
11,13,7.109219,11.411823,4.7750807,0.13475645,0.0,4.686176
11,14,7.0543633,11.119289,5.050913,0.13475645,0.0,4.6718645
11,15,7.314101,10.682477,5.050913,0.13475645,0.0,4.6364493
11,16,7.364167,10.6591625,5.050913,0.13475645,0.0,4.6418
11,17,7.44394,10.563945,4.7065115,0.46412024,0.0,4.6357036
11,18,7.587846,10.720463,4.7039976,0.32451025,0.0,4.667363
11,19,7.587846,10.772637,4.786063,0.19872163,0.0,4.669053
11,20,7.435202,10.930023,4.8670425,0.12134722,0.0,4.670723
11,21,7.396599,10.860991,4.869512,0.25485444,0.0,4.676391
11,22,7.3336587,10.741094,4.9051003,0.25485444,0.0,4.646941
11,23,7.353335,10.720798,4.9051003,0.25485444,0.0,4.646817
11,24,6.9210463,10.89459,5.1616964,0.010231156,0.0,4.5975127
11,25,7.083945,11.09745,5.1340933,-0.14617491,0.0,4.6338625
11,26,7.083945,11.046047,5.1877174,-0.1508819,0.0,4.633365
11,27,7.083945,11.143347,5.02956,-0.088067934,0.0,4.6337566
11,28,6.88353,11.100805,4.6558933,0.2960006,0.0,4.587246
11,29,7.015445,11.292036,4.368781,0.2960006,0.0,4.594453
11,30,6.8780804,11.435074,4.368781,0.2960006,0.0,4.5955873
12,01,6.3703814,11.564122,4.186711,0.47127193,0.0,4.518497
12,02,6.3766203,11.979558,3.8445122,0.42838457,0.0,4.525815
12,03,6.3766203,11.986904,3.7186913,0.5436189,0.0,4.525167
12,04,6.573136,12.046455,3.472415,0.5436189,0.0,4.5271254
12,05,6.60003,11.989585,3.85402,0.13318357,0.0,4.5153637
12,06,6.8518305,11.449259,4.211385,0.13318357,0.0,4.529132
12,07,7.0650854,11.351421,4.211385,0.13318357,0.0,4.552215
12,08,6.962061,11.470685,4.1087294,0.23191872,0.0,4.554679
12,09,7.116245,11.748979,3.2432537,0.82044685,0.0,4.5857844
12,10,7.116245,11.815809,3.046453,0.9526211,0.0,4.586226
12,11,7.140755,11.714265,3.3074157,0.76607966,0.0,4.585703
12,12,7.078137,11.637007,3.5219119,0.57624775,0.0,4.5626607
12,13,7.0112743,11.683075,3.3525276,0.57624775,0.0,4.524625
12,14,7.2651024,11.188332,3.3525276,0.57624775,0.0,4.476442
12,15,7.7384815,10.9119,3.6462226,0.2912518,0.0,4.5175714
12,16,7.8249125,10.9119,3.7231262,0.21689288,0.0,4.535366
12,17,7.8249125,10.787587,3.779721,0.27463087,0.0,4.53337
12,18,7.948185,10.736296,3.7910705,0.19555685,0.0,4.5342216
12,19,7.9547315,10.371825,4.267934,0.056691766,0.0,4.5302362
12,20,8.090091,10.239426,4.3553348,0.056691766,0.0,4.548309
12,21,7.826875,10.359397,4.3553348,0.056691766,0.0,4.51966
12,22,7.8528814,10.42349,3.9502056,0.4466468,0.0,4.5346446
12,23,7.900406,10.51605,3.9140487,0.39744028,0.0,4.545589
12,24,7.900406,10.47794,4.454211,-0.08728872,0.0,4.549054
12,25,7.900406,10.47794,4.454211,-0.08728872,0.0,4.549054
12,26,7.9924035,10.326064,4.47268,-0.040911198,0.0,4.550048
12,27,7.854957,10.426291,4.4280467,-0.040911198,0.0,4.533677
12,28,7.8262234,10.464366,4.4280467,-0.040911198,0.0,4.535545
12,29,8.01467,10.239281,4.564418,-0.17127626,0.0,4.529419
12,30,8.062234,10.372412,4.3718333,-0.107709065,0.0,4.539754
12,31,8.062234,10.540857,4.2127876,-0.107709065,0.0,4.541634
